"MONTH","DAYTYPE","ROUTEA","DIRECTION","SORTORDER","CTASTOPID","STREET","CROSS_ST","BOARDINGS"
"November 2024","Saturday","15","South","600","17114","JEFFERY","76TH STREET","4.472"
"November 2024","Saturday","15","South","610","5219","JEFFERY","77TH STREET","12.511"
"November 2024","Saturday","15","South","620","5220","JEFFERY","78TH STREET","1.244"
"November 2024","Saturday","15","South","640","5221","JEFFERY","79TH STREET","52.894"
"November 2024","Saturday","15","South","650","5222","JEFFERY","80TH STREET","0.352"
"November 2024","Saturday","15","South","660","5223","JEFFERY","81ST STREET","5.114"
"November 2024","Saturday","15","South","670","5224","JEFFERY","82ND STREET","3.081"
"November 2024","Saturday","15","South","680","17899","JEFFERY","83RD STREET/SOUTH CHICAGO","7.418"
"November 2024","Saturday","15","South","690","5226","JEFFERY","ANTHONY","1.361"
"November 2024","Saturday","15","South","700","5227","JEFFERY","85TH STREET","0.9"
"November 2024","Saturday","15","South","710","5228","JEFFERY","86TH STREET","0.46"
"November 2024","Saturday","15","South","730","5229","JEFFERY","87TH STREET","17.392"
"November 2024","Saturday","15","South","740","5230","JEFFERY","88TH STREET","0"
"November 2024","Saturday","15","South","750","5231","JEFFERY","89TH STREET","1.188"
"November 2024","Saturday","15","South","760","5232","JEFFERY","90TH STREET","0"
"November 2024","Saturday","15","South","770","5233","JEFFERY","91ST STREET","0.689"
"November 2024","Saturday","15","South","780","5234","JEFFERY","92ND STREET","0.467"
"November 2024","Saturday","15","South","790","5235","JEFFERY","93RD STREET","15.784"
"November 2024","Saturday","15","South","800","5236","JEFFERY","95TH STREET","41.252"
"November 2024","Saturday","15","South","810","5237","JEFFERY","96TH STREET","1.767"
"November 2024","Saturday","15","South","820","5238","JEFFERY","97TH STREET","1.821"
"November 2024","Saturday","15","South","830","5239","JEFFERY","98TH STREET","0.753"
"November 2024","Saturday","15","South","840","5240","VAN VLISSINGEN","99TH STREET","1.393"
"November 2024","Saturday","15","South","850","5241","100TH STREET","CLYDE","0.573"
"November 2024","Saturday","15","South","860","17706","100TH STREET","PAXTON","1.865"
"November 2024","Saturday","15","South","870","5244","100TH STREET","LUELLA","0"
"November 2024","Saturday","15","South","880","5245","100TH STREET","CRANDON","0"
"November 2024","Saturday","15","South","890","5246","100TH STREET","YATES","3.764"
"November 2024","Saturday","15","South","900","5321","YATES","101ST STREET","0.213"
"November 2024","Saturday","15","South","910","5322","YATES","102ND STREET","0"
"November 2024","Saturday","15","South","920","5323","YATES","103RD STREET","2.762"
"November 2024","Saturday","15","South","930","5257","103RD STREET","OGLESBY","2.776"
"November 2024","Saturday","15","South","940","5258","103RD STREET","LUELLA","1.346"
"November 2024","Saturday","15","South","960","14155","103RD STREET","STONY ISLAND GARAGE","3.287"
"November 2024","Saturday","18","East","20","14466","16TH STREET","47TH COURT","60.84"
"November 2024","Saturday","18","East","30","6735","16TH STREET","46TH COURT","6.411"
"November 2024","Saturday","18","East","40","6736","16TH STREET","KILBOURN","2.736"
"November 2024","Saturday","18","East","50","6737","16TH STREET","KOSTNER","5.073"
"November 2024","Saturday","18","East","60","6738","16TH STREET","KILDARE","1.481"
"November 2024","Saturday","18","East","70","6739","16TH STREET","KEELER","8.829"
"November 2024","Saturday","18","East","80","6740","16TH STREET","KARLOV","4.048"
"November 2024","Saturday","18","East","90","6741","16TH STREET","PULASKI","22.161"
"November 2024","Saturday","18","East","110","6742","16TH STREET","SPRINGFIELD","4.417"
"November 2024","Saturday","18","East","120","15171","16TH STREET","HAMLIN","12.317"
"November 2024","Saturday","18","East","130","6744","16TH STREET","LAWNDALE","2.797"
"November 2024","Saturday","18","East","140","6745","16TH STREET","CENTRAL PARK","18.793"
"November 2024","Saturday","18","East","150","6746","16TH STREET","ST. LOUIS","3.675"
"November 2024","Saturday","18","East","160","6747","16TH STREET","HOMAN","16.879"
"November 2024","Saturday","18","East","170","6748","16TH STREET","SPAULDING","3.473"
"November 2024","Saturday","18","East","190","14835","16TH STREET","KEDZIE","8.545"
"November 2024","Saturday","18","East","200","6750","16TH STREET","ALBANY","4.278"
"November 2024","Saturday","18","East","210","6675","OGDEN serv.dr.","SACRAMENTO","1.354"
"November 2024","Saturday","18","East","220","6676","OGDEN serv.dr.","CALIFORNIA","15.218"
"November 2024","Saturday","18","East","240","18429","OGDEN","WASHTENAW","11.885"
"November 2024","Saturday","18","East","250","6678","OGDEN","ROCKWELL","0.575"
"November 2024","Saturday","18","East","260","18428","OGDEN","WESTERN","8.537"
"November 2024","Saturday","18","East","270","8245","WESTERN","14TH STREET","3.838"
"November 2024","Saturday","18","East","280","14531","WESTERN","16TH STREET","4.066"
"November 2024","Saturday","18","East","290","6755","18TH STREET","WESTERN","14.137"
"November 2024","Saturday","18","East","300","6756","18TH STREET","OAKLEY","7.56"
"November 2024","Saturday","18","East","310","6757","18TH STREET","LEAVITT","10.203"
"November 2024","Saturday","18","East","320","6758","18TH STREET","HOYNE","16.11"
"November 2024","Saturday","18","East","340","14834","18TH STREET","DAMEN","29.067"
"November 2024","Saturday","18","East","350","6760","18TH STREET","WOLCOTT","7.885"
"November 2024","Saturday","18","East","360","6761","18TH STREET","WOOD","23.457"
"November 2024","Saturday","18","East","370","6762","18TH STREET","PAULINA","60.183"
"November 2024","Saturday","18","East","380","6763","18TH STREET","ASHLAND","38.875"
"November 2024","Saturday","18","East","390","6764","18TH STREET","LAFLIN","24.668"
"November 2024","Saturday","18","East","400","6765","18TH STREET","BLUE ISLAND/LOOMIS","65.132"
"November 2024","Saturday","18","East","410","6766","18TH STREET","THROOP","44.114"
"November 2024","Saturday","18","East","420","18568","18TH STREET","RACINE","45.162"
"November 2024","Saturday","18","East","430","6769","18TH STREET","CARPENTER (east leg)","43.01"
"November 2024","Saturday","18","East","440","6771","18TH STREET","SANGAMON","20.983"
"November 2024","Saturday","18","East","450","6772","18TH STREET","PEORIA (east leg)","14.056"
"November 2024","Saturday","18","East","470","5924","HALSTED","16TH STREET","17.847"
"November 2024","Saturday","18","East","480","5926","HALSTED","14TH PLACE","21.67"
"November 2024","Saturday","18","East","490","5928","HALSTED","MAXWELL","29.186"
"November 2024","Saturday","18","East","500","14459","ROOSEVELT","HALSTED","68.613"
"November 2024","Saturday","18","East","510","310","ROOSEVELT","JEFFERSON","65.634"
"November 2024","Saturday","18","East","520","312","ROOSEVELT","CANAL","161.639"
"November 2024","Saturday","18","East","530","17516","ROOSEVELT","DELANO COURT","3.705"
"November 2024","Saturday","18","East","540","315","ROOSEVELT","CLARK","5.838"
"November 2024","Saturday","18","East","550","316","ROOSEVELT","STATE","3.454"
"November 2024","Saturday","18","East","570","1580","MICHIGAN","ROOSEVELT","4.502"
"November 2024","Saturday","18","East","590","16140","ROOSEVELT","GREEN/ORANGE/RED LINE","0"
"November 2024","Saturday","18","West","20","16140","ROOSEVELT","GREEN/ORANGE/RED LINE","329.913"
"November 2024","Saturday","18","West","30","16139","ROOSEVELT","STATE","96.256"
"November 2024","Saturday","18","West","40","15377","ROOSEVELT","CLARK","49.504"
"November 2024","Saturday","18","West","50","17517","ROOSEVELT","DELANO COURT","19.033"
"November 2024","Saturday","18","West","60","326","ROOSEVELT","327 WEST","2.976"
"November 2024","Saturday","18","West","70","327","ROOSEVELT","CANAL","84.389"
"November 2024","Saturday","18","West","80","18174","ROOSEVELT","JEFFERSON","38.93"
"November 2024","Saturday","18","West","90","17366","HALSTED","ROOSEVELT","26.171"
"November 2024","Saturday","18","West","100","5802","HALSTED","MAXWELL","13.387"
"November 2024","Saturday","18","West","110","5804","HALSTED","14TH PLACE","6.43"
"November 2024","Saturday","18","West","120","5806","HALSTED","16TH STREET","8.96"
"November 2024","Saturday","18","West","140","6805","18TH STREET(north leg)","HALSTED","16.674"
"November 2024","Saturday","18","West","150","6806","18TH STREET","PEORIA (west leg)","3.158"
"November 2024","Saturday","18","West","160","6807","18TH STREET","SANGAMON","12.247"
"November 2024","Saturday","18","West","170","6809","18TH STREET","CARPENTER (west leg)","28.436"
"November 2024","Saturday","18","West","180","17678","18TH STREET","RACINE","44.488"
"November 2024","Saturday","18","West","190","6812","18TH STREET","THROOP","15.18"
"November 2024","Saturday","18","West","200","6813","18TH STREET","BLUE ISLAND/LOOMIS","33.708"
"November 2024","Saturday","18","West","210","6814","18TH STREET","LAFLIN","9.115"
"November 2024","Saturday","18","West","220","6815","18TH STREET","ASHLAND","16.999"
"November 2024","Saturday","18","West","230","14067","18TH STREET","PAULINA","17.186"
"November 2024","Saturday","18","West","240","6817","18TH STREET","WOOD","2.934"
"November 2024","Saturday","18","West","250","15939","18TH STREET","WOLCOTT","2.098"
"November 2024","Saturday","18","West","270","6819","18TH STREET","DAMEN","4.868"
"November 2024","Saturday","18","West","280","6820","18TH STREET","HOYNE","0.989"
"November 2024","Saturday","18","West","290","6821","18TH STREET","LEAVITT","1.836"
"November 2024","Saturday","18","West","300","6822","18TH STREET","OAKLEY","1.616"
"November 2024","Saturday","18","West","310","6823","18TH STREET","WESTERN","1.086"
"November 2024","Saturday","18","West","320","15091","WESTERN","16TH STREET","3.672"
"November 2024","Saturday","18","West","330","8368","WESTERN","14TH STREET","1.636"
"November 2024","Saturday","18","West","340","6650","OGDEN","ROCKWELL","0.89"
"November 2024","Saturday","18","West","350","17089","OGDEN","WASHTENAW","2.208"
"November 2024","Saturday","18","West","360","14980","OGDEN serv.dr.","CALIFORNIA","7.747"
"November 2024","Saturday","18","West","380","6653","OGDEN serv.dr.","SACRAMENTO","0.972"
"November 2024","Saturday","18","West","390","6828","16TH STREET","ALBANY","9.81"
"November 2024","Saturday","18","West","400","6829","16TH STREET","KEDZIE","6.975"
"November 2024","Saturday","18","West","420","6830","16TH STREET","SPAULDING","7.321"
"November 2024","Saturday","18","West","430","15137","16TH STREET","HOMAN","14.413"
"November 2024","Saturday","18","West","440","6832","16TH STREET","ST. LOUIS","3.432"
"November 2024","Saturday","18","West","450","6833","16TH STREET","CENTRAL PARK","5.934"
"November 2024","Saturday","18","West","460","6834","16TH STREET","LAWNDALE","7.158"
"November 2024","Saturday","18","West","470","15172","16TH STREET","HAMLIN","2.43"
"November 2024","Saturday","18","West","480","6836","16TH STREET","SPRINGFIELD","2.785"
"November 2024","Saturday","18","West","500","6837","16TH STREET","PULASKI","6.381"
"November 2024","Saturday","18","West","510","6838","16TH STREET","KARLOV","0.995"
"November 2024","Saturday","18","West","520","15173","16TH STREET","KEELER","1.15"
"November 2024","Saturday","18","West","530","6840","16TH STREET","KILDARE","0.674"
"November 2024","Saturday","18","West","540","6841","16TH STREET","KOSTNER","1.004"
"November 2024","Saturday","18","West","550","6842","16TH STREET","KILBOURN","0.133"
"November 2024","Saturday","18","West","560","6843","16TH STREET","46TH COURT","0.199"
"November 2024","Saturday","18","West","580","14466","16TH STREET","47TH COURT","11.719"
"November 2024","Saturday","20","East","20","386","MADISON","AUSTIN","331.936"
"November 2024","Saturday","20","East","30","388","MADISON","MAYFIELD (east leg)","37.307"
"November 2024","Saturday","20","East","40","389","MADISON","MENARD","47.107"
"November 2024","Saturday","20","East","50","390","MADISON","WALLER","23.78"
"November 2024","Saturday","20","East","60","391","MADISON","PARKSIDE","17.642"
"November 2024","Saturday","20","East","70","14956","MADISON","CENTRAL","231.339"
"November 2024","Saturday","20","East","80","394","MADISON","LOTUS (west leg)","69.186"
"November 2024","Saturday","20","East","90","395","MADISON","LONG","37.972"
"November 2024","Saturday","20","East","100","396","MADISON","LOCKWOOD (west leg)","59.42"
"November 2024","Saturday","20","East","110","397","MADISON","LARAMIE","158.946"
"November 2024","Saturday","20","East","120","17169","MADISON","LECLAIRE","57.387"
"November 2024","Saturday","20","East","130","17162","MADISON","LAVERGNE (east leg)","99.15"
"November 2024","Saturday","20","East","150","14959","MADISON","CICERO","198.278"
"November 2024","Saturday","20","East","160","402","MADISON","KILPATRICK","25.187"
"November 2024","Saturday","20","East","170","403","MADISON","KENTON (west leg)","12.311"
"November 2024","Saturday","20","East","180","17163","MADISON","KILBOURN","68.599"
"November 2024","Saturday","20","East","190","15848","MADISON","KOSTNER","95.047"
"November 2024","Saturday","20","East","200","406","MADISON","KILDARE","50.624"
"November 2024","Saturday","20","East","210","14500","MADISON","KEELER","93.93"
"November 2024","Saturday","20","East","220","15852","MADISON","KARLOV","42.903"
"November 2024","Saturday","20","East","230","409","MADISON","PULASKI","144.996"
"November 2024","Saturday","20","East","250","18047","MADISON","SPRINGFIELD","73.89"
"November 2024","Saturday","20","East","260","17841","MADISON","HAMLIN","84.291"
"November 2024","Saturday","20","East","270","412","MADISON","CENTRAL PARK","12.541"
"November 2024","Saturday","20","East","280","413","MADISON","ST. LOUIS","7.53"
"November 2024","Saturday","20","East","290","14764","MADISON","HOMAN","86.662"
"November 2024","Saturday","20","East","300","415","MADISON","SPAULDING","7.979"
"November 2024","Saturday","20","East","310","416","MADISON","KEDZIE","85.689"
"November 2024","Saturday","20","East","330","417","MADISON","ALBANY (east leg)","43.856"
"November 2024","Saturday","20","East","340","15185","MADISON","SACRAMENTO","38.731"
"November 2024","Saturday","20","East","350","16110","MADISON","FRANCISCO","16.5"
"November 2024","Saturday","20","East","360","420","MADISON","CALIFORNIA","66.234"
"November 2024","Saturday","20","East","370","421","MADISON","WASHTENAW","11.812"
"November 2024","Saturday","20","East","380","16088","MADISON","TALMAN","6.112"
"November 2024","Saturday","20","East","390","423","MADISON","CAMPBELL (west leg)","12.911"
"November 2024","Saturday","20","East","400","15364","MADISON","WESTERN","237.926"
"November 2024","Saturday","20","East","410","425","MADISON","OAKLEY","0.301"
"November 2024","Saturday","20","East","420","15384","MADISON","LEAVITT","36.597"
"November 2024","Saturday","20","East","430","427","MADISON","HOYNE","20.436"
"November 2024","Saturday","20","East","440","428","MADISON","DAMEN","29.486"
"November 2024","Saturday","20","East","450","429","MADISON","UNITED CENTER (1900W)","64.465"
